id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
722069232,998000.0,4,3.25,3770,982998,2.0,0,0,1992
1825069031,550000.0,4,1.75,2410,8447,2.0,0,3,1936
1825069031,550000.0,4,1.75,2410,8447,2.0,0,3,1936
5561401110,460000.0,4,2.5,2110,35091,1.0,0,0,1985
7173700524,410000.0,2,1.5,1660,4000,1.0,0,0,1950
9828202215,665000.0,4,3.0,2160,4400,1.0,0,0,1921
6145600855,502000.0,4,1.75,1920,3844,1.0,0,0,1967
2488200459,405000.0,2,3.0,1410,1240,2.0,0,0,2006
8035600590,335000.0,3,2.75,2850,8039,1.0,0,0,1989
6744700423,432000.0,3,1.75,1470,6250,1.0,0,3,1939
2473002100,375000.0,4,2.25,2330,11400,1.0,0,0,1974
662310900,350000.0,3,2.5,2730,7372,2.0,0,0,1998
8928100025,750000.0,4,1.5,1950,6300,1.5,0,1,1944
1221039058,310597.0,4,1.75,2000,25700,1.0,0,0,1958
3840700600,355000.0,3,1.0,900,37800,1.0,0,0,1923
6179900090,415000.0,3,1.75,1770,10513,1.0,0,0,1982
2768301217,580000.0,3,2.5,1980,1873,2.0,0,0,1996
7852020590,499900.0,3,2.5,2100,5112,2.0,0,0,1999
2597520090,810000.0,4,2.5,2810,10613,2.0,0,0,1989
8631600025,425000.0,4,1.5,2290,8773,1.0,0,0,1947
8100000110,241250.0,3,1.75,1350,7588,1.0,0,0,1993
2475901105,291000.0,3,1.0,1280,10500,1.5,0,0,1941
1726069202,420000.0,3,1.75,1060,38644,1.0,0,0,1983
8941800100,645000.0,3,3.25,3870,11000,2.0,0,2,1991
809002215,762000.0,5,2.0,3370,5000,1.5,0,0,1907
4178500100,282500.0,3,2.25,1670,7150,2.0,0,0,1990
3342100785,235000.0,2,1.0,820,5100,1.0,0,0,1954
5041300100,639000.0,4,2.0,1840,5419,1.0,0,0,1942
8121100600,525000.0,3,1.0,1640,6180,1.0,0,0,1946
724069059,2400000.0,3,2.25,3000,11665,1.5,1,4,2001
2755200110,820000.0,3,1.75,2160,6272,1.0,0,0,1960
6169901130,1385000.0,3,3.0,2490,3600,2.0,0,3,1911
6385000025,521450.0,3,2.0,1290,5700,1.0,0,0,1950
509000090,760750.0,3,2.5,3190,49137,2.0,0,0,1988
622059031,759600.0,4,1.0,1540,115434,1.5,0,0,1923
8691360490,960000.0,4,3.5,4610,11676,2.0,0,0,2000
7334500090,290000.0,3,2.0,1810,11456,1.0,0,0,1970
7550800945,526000.0,2,1.0,1450,4500,1.5,0,0,1921
1972205338,550000.0,3,3.5,1450,1091,2.0,0,0,2007
5700003585,2500000.0,5,3.25,5620,12672,2.0,0,0,1916
7129302235,325000.0,3,1.75,2080,6554,1.0,0,0,1950
3278602490,365000.0,3,2.5,1780,1754,3.0,0,0,2007
3423600025,825050.0,4,3.25,2860,3680,2.0,0,0,1925
1862400518,385000.0,3,2.0,1320,1297,3.0,0,0,1995
322059097,269900.0,3,1.5,1420,22100,1.0,0,0,1957
9834200165,704300.0,4,1.5,1790,4080,1.5,0,0,1928
4167300300,310000.0,4,1.75,1880,12150,1.0,0,0,1976
1105000745,227064.0,3,1.5,1570,10824,2.0,0,0,1908
8927600100,925000.0,3,2.5,2690,7000,2.0,0,0,1943
3876200100,439000.0,4,2.0,1560,7500,1.0,0,0,1968
6844702290,400000.0,2,1.0,1470,6120,1.0,0,0,1940
4036800015,465000.0,4,1.75,1730,11700,1.0,0,0,1956
3423059140,526000.0,4,2.25,2970,54450,2.0,0,0,1983
2475200590,244000.0,3,1.75,1460,4692,1.0,0,0,1988
3856905010,565000.0,3,1.5,1540,3570,1.5,0,0,1930
7226500100,373000.0,8,3.0,2850,12714,1.0,0,0,1959
3580900090,300000.0,3,2.0,1310,9855,1.0,0,0,1962
1872900076,979000.0,3,1.5,1700,14133,1.0,0,1,1954
1049010300,435000.0,4,2.0,1650,4745,1.0,0,0,1972
3262300940,875000.0,3,1.0,1220,8119,1.0,0,0,1955
1214700090,280000.0,3,2.0,1780,11342,1.0,0,0,1964
8564950300,450000.0,3,2.5,2180,4226,2.0,0,0,2004
3321069006,905000.0,3,2.5,3520,237402,2.5,0,0,2004
1156000100,246700.0,3,2.0,1610,13309,1.0,0,0,1967
3972900735,220000.0,3,1.5,1070,9331,1.0,0,0,1956
6888900115,555750.0,3,1.0,1060,4880,1.0,0,0,1913
3031200165,262500.0,3,1.5,1160,8906,1.0,0,0,1962
985001015,135000.0,1,1.0,790,13062,1.0,0,0,1942
5101407370,458000.0,3,1.5,1470,9570,1.0,0,0,1941
424069233,660000.0,3,2.25,2675,40910,2.0,0,0,1984
3830630090,265000.0,3,2.0,1340,6783,1.0,0,0,1987
1997200215,599999.0,9,4.5,3830,6988,2.5,0,0,1938
1898310110,280000.0,3,2.5,1800,8697,2.0,0,0,1987
9542100165,875000.0,4,3.0,3720,14125,1.0,0,0,1960
7230900100,417000.0,3,1.75,1590,11454,1.0,0,0,1979
7701450110,1038000.0,4,2.5,3770,10893,2.0,0,2,1997
4025300195,685000.0,4,2.5,2820,10125,2.0,0,0,2008
985000900,198500.0,3,1.75,1520,7137,1.0,0,0,1932
522079067,649950.0,3,2.5,3310,387684,1.0,0,0,1919
1387300940,441000.0,3,1.5,1540,7200,1.0,0,0,1968
514500090,550000.0,4,2.0,2250,7500,1.0,0,0,1956
7148000315,235000.0,4,1.75,1720,10137,2.0,0,0,1956
1328330590,346500.0,5,2.5,2020,8250,1.0,0,0,1978
34001304,480000.0,5,2.25,2240,5500,1.0,0,0,1959
2887950110,245000.0,3,2.5,1820,6785,1.0,0,0,1994
1798000100,750500.0,5,3.0,2170,2440,1.5,0,0,1911
203400090,740000.0,4,3.5,3760,57063,2.0,0,0,1998
7852070090,700000.0,3,2.5,3110,11727,2.0,0,2,2002
7977201707,526000.0,3,1.75,1680,3420,1.0,0,0,1992
3260350090,701000.0,4,3.0,2910,8540,2.0,0,0,2003
7399300850,290000.0,3,2.25,1500,7482,1.0,0,0,1968
461002551,330600.0,1,1.0,580,1799,1.0,0,0,1908
9158100090,550500.0,3,1.75,2540,8280,1.0,0,0,1949
9358002305,430000.0,2,1.0,950,6426,1.0,0,0,1949
6447300265,4000000.0,4,5.5,7080,16573,2.0,0,0,2008
6139100056,378950.0,4,2.0,1820,8400,1.0,0,0,1956
808300090,435000.0,4,2.5,2650,9065,2.0,0,0,2000
8077100031,631000.0,3,2.25,1670,1396,2.0,0,0,2015
7985000100,222000.0,3,1.75,1240,7560,1.0,0,0,1967
4324500490,215000.0,3,1.0,1060,9954,1.0,0,0,1960
4055700778,523000.0,4,2.5,3180,20870,2.0,0,0,1967
438000025,628000.0,4,2.0,2260,6000,1.0,0,0,1958
2474400300,320000.0,4,2.5,1920,7277,2.0,0,0,1990
87000283,359950.0,3,2.5,1980,7800,2.0,0,0,1999
2946001645,232000.0,2,1.0,1200,8063,1.0,0,0,1958
9294300495,810000.0,4,2.25,2020,5600,1.0,0,2,1961
3876540600,273000.0,3,2.25,1930,8192,1.0,0,0,1984
2349300090,340000.0,3,1.0,1250,4800,1.0,0,0,1951
9523100459,552000.0,2,2.5,1380,951,3.0,0,0,2006
7345600755,360000.0,3,1.5,1800,22000,2.0,0,0,1931
798000457,235000.0,3,1.0,1310,15022,1.0,0,0,1934
7986400945,775000.0,2,1.0,1010,3600,1.0,0,0,1913
2473510090,341000.0,3,2.25,1750,8900,2.0,0,0,1977
8073000265,360000.0,3,2.0,1960,8846,1.0,0,3,1940
6613000750,1600000.0,4,2.75,3680,5000,2.0,0,3,1936
4083304535,1045000.0,4,2.75,2950,4560,2.0,0,0,1912
3626039403,360000.0,3,1.5,1340,1110,2.0,0,0,1999
2724049076,470000.0,4,1.0,2590,18224,1.5,0,0,1911
9482700475,875000.0,4,3.5,2850,4416,1.5,0,0,1926
7905200386,410000.0,3,1.0,1020,6903,1.0,0,0,1951
3424089119,654000.0,3,2.5,3240,60840,2.0,0,0,1997
3298700110,373000.0,3,2.5,2990,6771,1.0,0,0,2003
2781250110,360000.0,4,2.5,2640,7388,2.0,0,0,2003
1736800740,525000.0,4,1.75,2120,7725,1.0,0,0,1965
2323059184,305000.0,4,2.0,1800,13551,1.0,0,0,1974
1025039086,1875000.0,3,2.5,3280,29111,2.0,1,3,1925
274100090,329500.0,5,1.75,3290,8000,1.0,0,0,1968
3342104046,1570000.0,4,2.25,2890,18226,3.0,1,4,1984
7923300115,571900.0,4,1.75,1710,8947,1.0,0,0,1956
2868300115,271500.0,3,1.75,1995,18360,2.0,0,0,1957
9477001270,390000.0,3,1.75,1300,10030,1.0,0,0,1967
2025049175,755000.0,2,2.5,1360,2070,2.0,0,0,1999
2771604226,509500.0,2,2.5,1590,1485,2.0,0,0,1994
2917200615,486700.0,2,1.0,1200,6278,1.0,0,0,1942
1698900195,710000.0,3,2.0,1880,3000,1.0,0,0,1931
442000015,445000.0,3,1.0,1050,5664,1.0,0,0,1947
222069058,729000.0,3,3.25,2250,60548,1.0,0,0,2005
6071800100,815000.0,6,3.0,2860,17853,1.0,0,0,1962
4003000110,865000.0,4,2.5,2710,4069,3.0,0,0,1990
925059198,514000.0,3,2.0,1770,7200,1.0,0,0,1967
4318200090,375000.0,2,1.0,940,9839,1.0,0,0,1910
7202430110,725000.0,3,2.5,2610,7510,2.0,0,0,1996
87000245,170000.0,3,0.75,1040,42180,1.0,0,0,1947
6667400090,845000.0,4,3.25,2880,35315,1.0,0,0,1982
6802200100,271900.0,3,2.0,1450,8771,2.0,0,0,1991
913000315,1300000.0,6,4.5,3902,3880,3.0,0,4,1977
3629920600,619500.0,3,2.5,2170,5000,2.0,0,0,2003
6450301690,210000.0,3,1.0,1000,5454,1.0,0,0,1954
3500100025,300000.0,4,1.0,1370,8499,1.0,0,0,1949
3298600850,235000.0,3,1.75,1370,14030,1.0,0,0,1977
8887001140,562000.0,3,3.0,3290,80471,2.0,0,2,1975
2621069066,585000.0,3,2.0,3190,207346,2.0,0,0,1994
251620090,2400000.0,4,3.25,4140,20734,1.0,0,1,1977
3546000090,199500.0,3,1.75,1690,8901,1.0,0,0,1986
3579800485,394900.0,3,1.0,1430,13370,1.0,0,0,1962
2919201335,912000.0,4,3.75,1980,4095,2.0,0,0,2009
3864000090,858000.0,5,3.0,3620,12778,1.0,0,2,1964
8651100110,1275000.0,4,2.5,2720,16454,1.0,0,1,1963
8731730590,242150.0,4,1.75,1490,8544,1.0,0,0,1970
1761100300,220000.0,3,1.75,1230,7200,1.0,0,0,1986
9542800820,235000.0,3,2.0,1900,7980,1.0,0,0,1977
7853270100,730000.0,4,2.5,3470,14271,2.0,0,0,2005
3308030100,465000.0,4,2.5,3050,32450,1.0,0,0,1983
1330280100,178000.0,3,1.0,1100,5734,1.0,0,0,1955
9264921140,300000.0,3,2.75,1910,15508,1.0,0,0,1984
7338000850,183000.0,3,1.5,1280,4366,2.0,0,0,1985
1235700042,537000.0,3,2.5,1550,12920,2.0,0,0,1999
2320069206,219000.0,3,1.0,1250,8276,1.5,0,0,1939
1794501390,1190000.0,3,1.5,2540,2700,2.0,0,0,1922
5452800495,899100.0,5,2.5,2410,15300,1.0,0,0,1975
4024100961,346950.0,3,1.75,1830,10954,1.0,0,0,1963
9540100025,325000.0,3,1.0,1410,8250,1.0,0,0,1954
173000025,316000.0,3,1.0,1130,7200,1.5,0,0,1942
9528101032,600000.0,3,3.0,1520,1800,3.0,0,0,2003
5249803885,430000.0,3,1.0,1740,4800,1.0,0,0,1952
7853301390,688000.0,4,4.0,4000,9309,2.0,0,0,2007
7639900025,1075000.0,4,4.25,3500,8750,1.0,0,4,1951
2822059262,250000.0,3,1.0,1060,52272,1.0,0,0,1960
8113100850,402500.0,3,1.0,1290,4000,1.5,0,0,1926
565300110,432500.0,3,2.5,2390,6435,1.0,0,0,1978
8731990090,560000.0,4,2.75,2930,22000,1.0,0,3,1978
2771102158,395000.0,3,3.5,1450,1263,2.0,0,0,2007
3343901340,330000.0,3,1.75,1460,9261,1.0,0,0,1985
4217401055,1400000.0,4,2.5,2920,4000,1.5,0,0,1909
9407000600,242000.0,3,1.0,970,9600,1.0,0,0,1972
9353300600,348500.0,3,1.5,1360,10726,1.0,0,0,1966
2770604079,659950.0,3,2.5,1610,1246,2.0,0,1,2014
7899800864,259950.0,2,2.0,1070,649,2.0,0,0,2008
9485750110,366000.0,3,1.75,1680,6108,1.0,0,0,1989
2024059058,978000.0,4,2.75,2890,7821,2.0,0,0,2014
4232900940,926300.0,3,1.5,1660,4800,2.0,0,0,1907
4151800375,660000.0,2,1.0,960,6263,1.0,0,1,1942
8682230590,800000.0,2,2.5,2395,6143,1.0,0,0,2003
3876100940,600000.0,4,1.75,3050,9440,1.0,0,0,1966
1221079058,435000.0,2,1.0,1120,88327,1.5,0,0,1972
5422560930,453000.0,3,2.5,1750,3900,2.0,0,0,1977
6825100015,437000.0,2,1.75,1500,6800,1.0,0,0,1942
3384300100,160134.0,3,1.5,1190,10116,1.0,0,0,1968
6123600100,191000.0,3,1.0,990,8255,1.0,0,0,1953
1311300100,221000.0,3,1.0,1250,7280,1.0,0,0,1965
3812400854,352800.0,4,2.0,2080,6360,1.0,0,0,1960
321059059,359950.0,3,1.0,1290,189486,1.0,0,0,1960
223039330,1050000.0,3,3.0,3250,5093,2.0,0,3,2004
7857000900,353000.0,3,1.75,1260,11775,1.0,0,0,1942
5422560900,450000.0,3,2.25,1960,6500,2.0,0,0,1977
8651600110,939000.0,4,2.25,2240,9684,2.0,0,0,1970
8827900015,501000.0,3,1.0,1160,4360,1.0,0,0,1929
9237800100,580000.0,3,2.25,1640,8625,1.0,0,0,1987
5416501030,399000.0,4,2.5,2800,4687,2.0,0,0,2005
7211402305,240000.0,3,1.75,1780,5000,1.5,0,0,1957
7549802600,335000.0,4,2.0,1480,3132,1.0,0,0,1910
7518506595,660000.0,3,2.0,2880,5100,1.5,0,0,1926
2767602490,551000.0,3,1.0,940,1948,1.0,0,0,1900
1492800296,575000.0,3,1.75,1530,6743,1.0,0,0,1955
7853290090,515000.0,4,2.5,2890,7306,2.0,0,0,2006
5468730110,270000.0,4,2.5,1810,6509,2.0,0,0,1994
9285800590,565000.0,3,1.0,1610,4108,1.5,0,0,1928
2470100110,5570000.0,5,5.75,9200,35069,2.0,0,0,2001
7574910490,864500.0,4,2.5,3520,35991,2.0,0,0,1992
868001030,1150000.0,4,2.25,3740,18000,1.0,0,0,1951
8108600464,335000.0,3,2.25,2150,30476,2.0,0,0,1991
3295610490,911000.0,4,3.25,3526,15958,2.0,0,0,1997
806800110,275000.0,3,2.5,3020,5868,2.0,0,0,2003
4047200265,325000.0,2,1.0,1100,17817,1.0,0,0,1980
2125059013,1670000.0,5,3.5,4320,40816,2.0,0,0,1997
3815500165,396000.0,5,2.75,2840,12253,1.0,0,0,1960
7202260300,610000.0,3,2.5,2630,5827,2.0,0,0,2001
1423600300,249950.0,3,1.5,1090,7698,1.0,0,0,1966
3585900495,1250000.0,3,2.5,3670,18505,1.0,0,4,1983
2767604252,344000.0,1,1.5,760,779,3.0,0,0,2006
1954700615,825000.0,4,1.5,2040,6900,2.0,0,0,1903
1769600147,477590.0,3,3.25,2260,7701,2.0,0,0,2000
1568100386,370000.0,3,1.0,1320,7341,1.0,0,0,1982
402000115,263500.0,3,1.75,1540,6273,1.0,0,0,1951
8106300820,500000.0,3,2.5,3040,5326,2.0,0,0,2008
7137960110,284000.0,4,3.0,2040,7145,1.0,0,0,1994
1454100056,355000.0,3,1.0,1600,5001,1.5,0,0,1930
7504050090,720000.0,3,2.5,2820,14250,2.0,0,0,1991
408100110,381000.0,3,1.75,1800,6000,1.0,0,0,1950
3629970930,670000.0,3,3.0,2980,3730,2.0,0,0,2005
4054500590,910000.0,4,3.5,4040,50479,2.0,0,0,1987
2126059048,294000.0,3,1.0,1250,9427,1.0,0,0,1931
2919701944,474000.0,3,1.0,1140,4560,1.0,0,0,1944
1122069019,728000.0,4,3.5,3490,87497,2.0,0,0,2001
1724069059,2000000.0,5,4.0,4580,4443,3.0,1,4,2004
7849200945,306500.0,2,1.75,1310,10200,1.0,0,0,1947
2397101270,716000.0,3,2.0,1420,3600,1.5,0,0,1904
2726059100,950000.0,4,3.0,2980,44431,2.0,0,0,1981
7788000100,393000.0,4,1.75,1790,11801,1.0,0,0,1974
1723049567,150000.0,3,1.0,1320,24684,1.0,0,0,1979
6072400820,525000.0,3,1.75,1520,7875,1.0,0,0,1969
1922059396,330000.0,3,2.5,2410,17424,1.0,0,0,1978
3223039013,567035.0,3,2.0,2064,46173,2.0,0,0,1903
5561300750,518000.0,4,2.25,2640,34870,1.0,0,0,1977
2207200820,413107.0,3,1.5,1420,7520,1.0,0,0,1956
3362400615,400000.0,3,1.0,1350,3090,1.5,0,0,1914
1982200015,555000.0,4,2.0,1680,2600,1.0,0,0,1915
1591000015,260000.0,3,1.0,1200,6615,1.0,0,0,1954
7972601270,369000.0,3,2.0,1550,8509,1.0,0,0,1959
1221039156,275000.0,4,2.5,2180,11132,1.0,0,0,1978
1839500115,320000.0,4,1.5,2220,6811,1.0,0,0,1961
4389201064,810000.0,3,1.5,1520,9041,1.0,0,0,1954
3751606513,263400.0,4,2.0,1360,60548,1.0,0,0,1960
399000025,265000.0,3,1.0,1360,5967,1.0,0,0,1954
7891600245,430000.0,3,2.0,1860,7500,1.0,0,0,1909
3421069118,297000.0,2,1.75,1280,37373,1.0,0,0,1996
7280300042,650000.0,4,2.25,2330,7220,2.0,0,1,1988
3223069118,554000.0,3,3.5,3380,108900,2.0,0,0,1999
1568100215,315000.0,2,1.0,1030,8576,1.5,0,0,1952
5364200649,603000.0,3,1.0,1790,5250,1.0,0,0,1943
2771601730,530000.0,2,1.0,840,3400,1.0,0,2,1924
7224500300,221000.0,3,1.0,1240,5250,1.5,0,0,1904
3876312350,466000.0,4,2.25,2170,8050,1.0,0,0,1976
7165700110,280000.0,3,3.0,1390,1080,2.0,0,0,2006
5708500208,412000.0,2,1.5,1240,3873,1.0,0,0,1909
5014000215,454000.0,2,1.0,880,6731,1.0,0,0,1950
1445500100,900000.0,5,2.25,2510,35691,1.0,0,0,1967
3546000490,290000.0,3,1.75,2060,7251,1.0,0,0,1987
423049067,160000.0,2,1.0,930,7742,1.0,0,0,1933
3226049184,325000.0,2,1.0,1060,6050,1.0,0,0,1939
475000750,477000.0,3,2.0,1750,4990,1.0,0,0,1916
6113400047,530000.0,4,2.25,2410,14985,1.0,0,1,1965
7460000015,203000.0,3,1.0,1150,7156,1.0,0,0,1953
7202340820,599000.0,4,2.5,2480,5000,2.0,0,0,2004
5119010090,549900.0,5,2.75,3060,7015,1.0,0,0,1979
1873100490,760000.0,4,2.5,3520,8095,2.0,0,0,2006
3324069058,640000.0,3,2.5,2790,31798,1.0,0,0,1953
6398000011,789000.0,3,3.0,3740,39640,2.0,0,2,1991
5460600110,1050000.0,6,4.0,5310,12741,2.0,0,2,1967
8645501091,259950.0,4,1.75,1400,7920,1.0,0,0,1963
339600090,369950.0,3,2.5,1360,3718,2.0,0,0,1987
3522029031,363750.0,3,1.75,1726,197326,2.0,0,0,1982
725079058,585000.0,3,1.75,2220,216493,1.0,0,2,1989
6852700246,1200000.0,5,2.5,2860,4000,2.0,0,0,1910
2124700015,345000.0,3,1.0,1120,10176,1.0,0,0,1905
8665900291,539000.0,4,2.5,2340,19850,2.0,0,0,1993
8965500820,851000.0,5,3.25,3760,9792,2.0,0,0,1984
1024000100,900000.0,3,2.5,1920,7200,2.0,0,2,1997
3630030110,534500.0,3,2.5,1700,3150,2.0,0,0,2005
3592500866,1206500.0,3,2.75,3150,5520,1.5,0,0,1925
7853230590,435000.0,4,2.5,2190,6578,2.0,0,0,2004
1221000490,305000.0,4,2.0,2470,1831,2.0,0,0,2009
5210200077,799000.0,4,2.5,2590,7910,2.0,0,0,2001
8141300300,293000.0,4,2.5,2019,4435,2.0,0,3,2008
1388600110,245000.0,3,2.0,1490,7929,1.0,0,0,1989
9407150100,285000.0,3,2.0,1460,6377,1.0,0,0,1995
6414100721,407500.0,2,1.0,770,6017,1.0,0,0,1950
4022900569,405000.0,3,1.75,1900,10454,1.0,0,0,1978
2114700115,291700.0,3,2.5,1970,4120,1.5,0,0,1927
3886902870,800000.0,4,2.5,2680,7200,1.0,0,0,1952
2581900165,1130000.0,4,3.5,4300,8406,2.0,0,1,1987
619000100,419000.0,3,1.75,2140,15030,1.0,0,0,1958
3885805325,710000.0,4,2.75,2090,8064,2.0,0,0,1967
7745500015,403000.0,3,1.0,1400,6879,1.0,0,0,1951
5452800645,865000.0,4,2.5,2260,13600,1.0,0,0,1974
1324049015,2485000.0,4,2.5,3440,23954,1.5,1,3,1931
7972601250,360000.0,6,2.75,2850,15240,1.0,0,0,1962
421000215,208000.0,2,1.0,700,5100,1.0,0,0,1953
3579700015,295000.0,4,1.75,1400,11934,1.0,0,0,1961
9310300215,652500.0,4,1.75,3130,18253,2.0,0,0,1978
2023049206,289950.0,3,2.5,1760,8584,1.5,0,0,1937
3223059015,397500.0,3,2.5,1860,44093,1.0,0,0,1978
1423089162,415900.0,3,2.5,1670,22703,1.0,0,0,1988
859000110,125000.0,1,1.0,500,7440,1.0,0,0,1928
2023049245,296000.0,4,1.5,1370,9750,1.0,0,0,1953
114100745,475000.0,6,3.0,3470,117612,1.5,0,0,1924
2313900740,425000.0,3,1.0,1180,3750,1.0,0,0,1940
6821600300,886000.0,3,2.25,2380,6000,2.0,0,0,1931
9547205225,540000.0,4,1.75,1630,6120,1.0,0,0,1918
1591600044,409000.0,4,3.25,3140,10752,2.0,0,0,1992
7201800090,405000.0,3,1.0,1250,7280,1.0,0,0,1975
4302200590,375000.0,3,2.5,1770,5146,2.0,0,0,1992
8635750090,668500.0,4,2.5,2710,5500,2.0,0,0,1999
824059140,949880.0,4,2.25,2290,10687,2.0,0,0,1978
4229400015,570000.0,3,1.0,1030,4089,1.5,0,0,1927
9839301055,670000.0,3,1.5,1490,4400,1.5,0,0,1906
1189000645,650000.0,4,2.0,1930,3976,1.5,0,0,1914
6788201015,690000.0,2,1.75,1600,4000,1.0,0,0,1918
425069147,610000.0,4,2.25,2240,45738,2.0,0,0,1988
9268200600,413500.0,2,1.0,770,4000,1.0,0,0,1924
9201000100,765000.0,3,2.5,2300,9752,2.0,0,2,1968
4140930110,828200.0,4,2.75,3400,7081,2.0,0,0,2001
7226000110,205000.0,2,1.0,900,4397,1.0,0,0,1918
4358700100,465000.0,3,2.5,1450,5175,1.0,0,0,1995
3295900490,423000.0,4,2.5,2320,4254,2.0,0,0,2004
7379700051,375000.0,3,1.75,1590,14766,1.0,0,0,1963
4242900215,646000.0,5,2.75,2870,4461,1.0,0,0,1976
7851980100,1075000.0,5,4.75,5180,17811,2.0,0,2,2001
9126101645,558000.0,4,2.0,2180,3870,1.0,0,0,1900
2695600375,354000.0,2,1.0,850,5225,1.0,0,0,1949
1189000245,670000.0,4,2.0,2250,4200,1.5,0,0,1909
1169000057,1125000.0,6,4.25,3100,9378,3.0,0,2,1978
4013800131,267500.0,2,1.0,1747,12250,2.5,0,0,1948
1787270090,299800.0,4,2.5,2410,4708,2.0,0,0,2002
4037200735,430000.0,4,1.75,2070,9120,1.0,0,0,1958
4083302370,775000.0,5,1.0,1860,3040,1.5,0,0,1921
4319200820,333000.0,3,1.0,950,5214,1.0,0,0,1944
723069089,575000.0,4,2.5,2550,56628,2.0,0,0,2001
3885802970,827500.0,3,2.5,1810,7200,1.0,0,0,1960
3021049140,300000.0,4,2.5,2890,17349,2.0,0,0,1994
2025049006,750000.0,7,2.75,3410,4056,1.5,0,0,1906
2724049146,420000.0,3,1.0,1060,6000,1.0,0,0,1954
8074200100,266000.0,3,1.5,1120,8250,1.0,0,0,1957
1517900100,499000.0,4,2.5,2680,10590,2.0,0,0,2004
2391602250,440000.0,4,1.5,1770,5750,2.0,0,0,1947
7635801311,495000.0,3,2.0,2950,12196,2.0,0,0,1918
3303230110,424000.0,3,1.75,1430,6818,1.0,0,0,1972
1522600100,760000.0,4,2.5,2730,36183,2.0,0,0,1986
7399800110,565000.0,4,2.75,1960,48787,1.5,0,0,1983
4040800600,502000.0,3,1.75,1300,8800,1.0,0,0,1963
3629920300,425000.0,3,2.25,1260,3000,2.0,0,0,2003
8944290090,233500.0,3,2.25,1650,2958,2.0,0,0,1985
8091410930,287000.0,3,2.5,1710,10341,2.0,0,2,1986
7549801140,260000.0,2,1.0,750,6720,1.0,0,0,1916
7254000100,680000.0,3,2.5,2060,2551,2.0,0,0,2001
644200090,921000.0,3,2.25,2380,11200,1.0,0,0,1963
7454001280,220000.0,3,1.0,1050,6300,1.0,0,0,1942
1954430190,528000.0,4,2.75,2050,7171,1.0,0,0,1988
4292300010,405000.0,3,1.75,1980,8100,1.0,0,0,1949
8929000290,372977.0,3,2.5,1690,1618,2.0,0,0,2014
868001705,1465000.0,3,1.5,2480,9900,2.0,0,3,1940
1370801585,975000.0,4,2.25,2290,5350,2.0,0,0,1958
7501000130,800866.0,5,2.5,3180,13806,2.0,0,0,1990
7550801206,624000.0,4,3.0,1540,4140,1.5,0,0,1902
9201300050,1850000.0,5,2.25,2800,8442,2.0,1,4,1963
7399301100,315000.0,3,1.75,1480,6800,1.0,0,0,1968
7811000020,490000.0,3,1.75,1660,8208,1.0,0,0,1965
5166700050,600000.0,5,2.25,2760,6350,1.0,0,0,1958
4045500130,154000.0,2,1.0,1040,20524,1.0,0,3,1949
2927600675,480000.0,4,1.75,2220,6500,2.0,0,3,1964
7686202580,196900.0,3,1.0,1270,7500,1.0,0,0,1954
3876540630,205500.0,3,2.0,1330,8748,1.0,0,0,1986
8154100020,248500.0,3,1.75,2090,12026,1.0,0,0,1948
8097000190,350000.0,3,2.5,2680,7836,2.0,0,0,1990
2624089181,390000.0,4,2.75,1790,47250,1.0,0,0,1987
3575305495,660000.0,5,2.25,3740,14913,1.5,0,0,1979
411100020,310000.0,3,1.75,1140,8263,1.0,0,0,1950
9113200020,717000.0,3,2.5,2480,5137,2.0,0,0,2000
3912000020,745000.0,3,2.0,2290,5001,1.0,0,0,1960
8078370010,470000.0,4,2.5,2320,12042,1.0,0,0,1975
5104650020,429000.0,3,2.5,2530,8820,2.0,0,0,1997
7417700664,220000.0,4,2.0,1400,7140,1.0,0,0,1969
2770604920,497000.0,3,3.0,2060,1850,2.0,0,0,2007
1930300190,716100.0,3,1.0,1640,4000,1.5,0,0,1909
3024079069,371000.0,4,1.0,1960,94525,1.5,0,0,1979
2210500019,937500.0,3,1.0,1320,8500,1.0,0,0,1954
3948900050,616000.0,3,3.25,2130,2306,2.0,0,1,1924
5145000190,369950.0,3,1.0,1110,7603,1.0,0,0,1967
9536601045,227500.0,3,1.0,1540,9450,1.0,0,0,1960
3574801350,410000.0,3,2.0,1410,8088,1.0,0,0,1987
2525300480,224975.0,3,1.0,960,12745,1.0,0,0,1977
7979900440,600000.0,2,1.75,2080,13054,1.0,0,1,1951
8650300190,567000.0,3,2.5,2540,6093,2.0,0,0,1999
945000250,370000.0,2,1.0,900,4600,1.0,0,0,1951
1571100130,285000.0,3,1.0,1440,4268,1.0,0,0,1953
2517010630,410000.0,4,2.5,3320,5034,2.0,0,0,2006
8820902905,375000.0,3,1.5,1240,7733,1.0,0,0,1941
5104510190,349000.0,4,2.5,1830,4694,2.0,0,0,2003
9839301060,650500.0,3,1.75,1740,4400,1.5,0,0,1903
2425700005,760000.0,3,1.75,1410,15120,1.0,0,0,1950
2741100280,415000.0,3,1.75,1960,5000,1.0,0,0,1911
7366100080,318000.0,5,2.5,2820,9956,1.0,0,0,1967
3211270170,404000.0,4,3.0,4060,35621,1.0,0,0,1989
5437820080,215000.0,3,1.0,1260,7897,1.0,0,0,1979
